user_id,churn_probability,risk_level,recommended_action,primary_reason
2139.0,0.9995941292052805,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2140.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2141.0,0.9995592361682537,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2142.0,0.9995093991579551,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2143.0,0.004079099503968408,HEALTHY,HEALTHY: No action required,days_since_last_active
2144.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2145.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2147.0,0.0009771162478610675,HEALTHY,HEALTHY: No action required,days_since_last_active
2148.0,0.9994533960218177,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2149.0,0.9994738628683831,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2150.0,0.0014572373485189395,HEALTHY,HEALTHY: No action required,days_since_last_active
2151.0,0.9994101031462548,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2152.0,0.9995866089671559,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2153.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2154.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2155.0,0.9995758022858695,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2156.0,0.001602286863741826,HEALTHY,HEALTHY: No action required,days_since_last_active
2157.0,0.07312133127261726,HEALTHY,HEALTHY: No action required,days_since_last_active
2158.0,0.9994533960218177,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2159.0,0.9994883696898436,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2160.0,0.9996624029417556,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2161.0,0.9994927467272153,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2162.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2163.0,0.9996477725515441,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2164.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2165.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2166.0,0.999372759058538,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2167.0,0.14221450950941084,HEALTHY,HEALTHY: No action required,days_since_last_active
2168.0,0.9996590627151757,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2169.0,0.9993731925167066,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2170.0,0.999411322168303,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2171.0,0.9996477725515441,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2172.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2173.0,0.9507027490357324,AT RISK,AT RISK: Show feature discovery nudge,days_since_last_active
2174.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2175.0,0.9993249493130308,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2176.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2177.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2178.0,0.9995866089671559,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2179.0,0.9996318554688375,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2180.0,0.999534474685103,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2181.0,0.0004582437603827084,HEALTHY,HEALTHY: No action required,days_since_last_active
2182.0,0.0013145631204630607,HEALTHY,HEALTHY: No action required,days_since_last_active
2183.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2184.0,0.0009995402779015116,HEALTHY,HEALTHY: No action required,days_since_last_active
2185.0,0.9993731925167066,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2186.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2187.0,0.9995561244417552,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2188.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2189.0,0.011527649986677794,HEALTHY,HEALTHY: No action required,days_since_last_active
2190.0,0.9996318554688375,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2191.0,0.9992674435482918,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2193.0,0.0020920605655525707,HEALTHY,HEALTHY: No action required,days_since_last_active
2194.0,0.9994651736189638,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2195.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2196.0,0.0044704955809666625,HEALTHY,HEALTHY: No action required,days_since_last_active
2197.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2198.0,0.9993752083163271,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2199.0,0.0009622139360249632,HEALTHY,HEALTHY: No action required,days_since_last_active
2200.0,0.9995592361682537,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2202.0,0.9995767907429618,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2203.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2204.0,0.9995132158548271,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2205.0,0.9994738628683831,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2206.0,0.0026591880660950477,HEALTHY,HEALTHY: No action required,days_since_last_active
2207.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2208.0,0.9994738628683831,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2209.0,0.9995022091837897,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2210.0,0.2061900222630877,HEALTHY,HEALTHY: No action required,days_since_last_active
2211.0,0.9994337930979206,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2212.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2213.0,0.001188981803754037,HEALTHY,HEALTHY: No action required,days_since_last_active
2214.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2215.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2216.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2217.0,0.9996747773436521,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2218.0,0.0036748686703993554,HEALTHY,HEALTHY: No action required,days_since_last_active
2219.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2220.0,0.9995221489787517,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2221.0,0.9994101031462548,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2222.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2223.0,0.9996855270371199,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2224.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2225.0,0.9995592361682537,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2226.0,0.001701300495383684,HEALTHY,HEALTHY: No action required,days_since_last_active
2227.0,0.9993436279286131,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2228.0,0.9995237051368981,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2229.0,0.9994101031462548,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2230.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2231.0,0.9996855270371199,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2232.0,0.06942236719736777,HEALTHY,HEALTHY: No action required,days_since_last_active
2233.0,0.999411322168303,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2234.0,0.9995336521813106,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2235.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2236.0,0.9992659268041707,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2237.0,0.09260477389187292,HEALTHY,HEALTHY: No action required,days_since_last_active
2238.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2239.0,0.9995558896109747,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2240.0,0.9994738628683831,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2241.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2242.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2243.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2244.0,0.9995093991579551,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2245.0,0.9996666633970059,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2246.0,0.9995820239703164,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2248.0,0.9994738628683831,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2250.0,0.006261265564931801,HEALTHY,HEALTHY: No action required,days_since_last_active
2251.0,0.9993678564820807,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2252.0,0.9995866089671559,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2253.0,0.003384164472497408,HEALTHY,HEALTHY: No action required,days_since_last_active
2254.0,0.9994069632414827,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2255.0,0.00128663037279666,HEALTHY,HEALTHY: No action required,days_since_last_active
2256.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2257.0,0.9990319741809222,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2258.0,0.9995750897544597,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2259.0,0.0006644109131119057,HEALTHY,HEALTHY: No action required,days_since_last_active
2260.0,0.0012230103151775662,HEALTHY,HEALTHY: No action required,days_since_last_active
2261.0,0.9995914255634405,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2262.0,0.9996855270371199,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2263.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2264.0,0.9994738628683831,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2265.0,0.008715471115114781,HEALTHY,HEALTHY: No action required,days_since_last_active
2266.0,0.999585036647993,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2267.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2268.0,0.9996318554688375,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2269.0,0.9993707986845063,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2270.0,0.9993472544395081,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2271.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2272.0,0.9996666633970059,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2273.0,0.9994738628683831,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2274.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2276.0,0.009158143489758245,HEALTHY,HEALTHY: No action required,days_since_last_active
2277.0,0.9994033512965225,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2278.0,0.9996477725515441,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2279.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2280.0,0.0006768425165242748,HEALTHY,HEALTHY: No action required,days_since_last_active
2281.0,0.9994533960218177,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2282.0,0.9995147651913037,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2283.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2284.0,0.07089172077109479,HEALTHY,HEALTHY: No action required,days_since_last_active
2285.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2286.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2287.0,0.9996715695944012,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2288.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2289.0,0.9996181322325604,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2290.0,0.9994705641353754,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2291.0,0.9995167993287724,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2292.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2293.0,0.0022096899316435357,HEALTHY,HEALTHY: No action required,days_since_last_active
2294.0,0.011973407132642588,HEALTHY,HEALTHY: No action required,days_since_last_active
2296.0,0.9992901807760298,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2297.0,0.9995132158548271,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2298.0,0.01446502459296171,HEALTHY,HEALTHY: No action required,days_since_last_active
2299.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2300.0,0.0022953519465603606,HEALTHY,HEALTHY: No action required,days_since_last_active
2301.0,0.057519459206059956,HEALTHY,HEALTHY: No action required,days_since_last_active
2302.0,0.9995221489787517,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2303.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2304.0,0.9995247759800797,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2305.0,0.003178792589502305,HEALTHY,HEALTHY: No action required,days_since_last_active
2306.0,0.002313342109133683,HEALTHY,HEALTHY: No action required,days_since_last_active
2307.0,0.9995132158548271,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2308.0,0.9994530147391241,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2309.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2310.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2311.0,0.0016532334315108956,HEALTHY,HEALTHY: No action required,days_since_last_active
2312.0,0.001376302483085154,HEALTHY,HEALTHY: No action required,days_since_last_active
2313.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2314.0,0.9994738628683831,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2315.0,0.9995274344825618,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2316.0,0.9995869300659272,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2317.0,0.0010489351384139185,HEALTHY,HEALTHY: No action required,days_since_last_active
2318.0,0.9996351380315741,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2319.0,0.9994240058022491,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2320.0,0.9992413513337525,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2321.0,0.8951749288214761,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2322.0,0.9994533960218177,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2323.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2324.0,0.0023377666635071804,HEALTHY,HEALTHY: No action required,days_since_last_active
2325.0,0.9995706398474459,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2326.0,0.001346767019580342,HEALTHY,HEALTHY: No action required,days_since_last_active
2327.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2328.0,0.9995217893830801,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2329.0,0.9994760959536979,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2330.0,0.001188981803754037,HEALTHY,HEALTHY: No action required,days_since_last_active
2331.0,0.0019289983134729654,HEALTHY,HEALTHY: No action required,days_since_last_active
2332.0,0.9992334323444682,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2333.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2334.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2335.0,0.999811865263055,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2336.0,0.0025339580644484984,HEALTHY,HEALTHY: No action required,days_since_last_active
2337.0,0.0028194757062031317,HEALTHY,HEALTHY: No action required,days_since_last_active
2338.0,0.0009327278433597112,HEALTHY,HEALTHY: No action required,days_since_last_active
2339.0,0.9994101031462548,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2340.0,0.9994738628683831,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2341.0,0.0028217683895177077,HEALTHY,HEALTHY: No action required,days_since_last_active
2342.0,0.1982352257911521,HEALTHY,HEALTHY: No action required,days_since_last_active
2343.0,0.9993675853772713,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2344.0,0.9996007045109205,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2345.0,0.9996769974004659,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2346.0,0.9996477725515441,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2347.0,0.9997664299081628,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2348.0,0.9995757086019399,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2349.0,0.006576612822699797,HEALTHY,HEALTHY: No action required,days_since_last_active
2350.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2351.0,0.9994533960218177,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2352.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2353.0,0.9995848553828066,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2355.0,0.9996583263738179,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2357.0,0.9993961537821787,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2358.0,0.9993164672685737,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2359.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2360.0,0.9996477725515441,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2361.0,0.9996181322325604,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2362.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2363.0,0.9995132158548271,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2364.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2365.0,0.0016096071626136596,HEALTHY,HEALTHY: No action required,days_since_last_active
2366.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2367.0,0.9994738628683831,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2368.0,0.002567418910543807,HEALTHY,HEALTHY: No action required,days_since_last_active
2370.0,0.0025715356179872393,HEALTHY,HEALTHY: No action required,days_since_last_active
2371.0,0.9997093329752637,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2372.0,0.9994228130300425,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2373.0,0.9997464055925537,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2374.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2375.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2376.0,0.999411322168303,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2377.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2378.0,0.007531016921258964,HEALTHY,HEALTHY: No action required,days_since_last_active
2379.0,0.9994398393648737,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2380.0,0.9996098331034667,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2381.0,0.9994346409412403,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2382.0,0.0006752377675153412,HEALTHY,HEALTHY: No action required,days_since_last_active
2383.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2384.0,0.0032715093766370446,HEALTHY,HEALTHY: No action required,days_since_last_active
2385.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2386.0,0.9995592361682537,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2387.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2388.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2389.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2390.0,0.9995132158548271,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2391.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2392.0,0.9994392347491917,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2393.0,0.004210575341744868,HEALTHY,HEALTHY: No action required,days_since_last_active
2394.0,0.00774179272170525,HEALTHY,HEALTHY: No action required,days_since_last_active
2395.0,0.017568864264386988,HEALTHY,HEALTHY: No action required,days_since_last_active
2396.0,0.999411322168303,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2397.0,0.999460125812388,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2398.0,0.9995132158548271,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2399.0,0.9994533960218177,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2400.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2401.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2402.0,0.019776237066294652,HEALTHY,HEALTHY: No action required,days_since_last_active
2403.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2404.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2405.0,0.9994738628683831,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2406.0,0.004357608335738273,HEALTHY,HEALTHY: No action required,days_since_last_active
2407.0,0.9996477725515441,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2408.0,0.014473205383842664,HEALTHY,HEALTHY: No action required,days_since_last_active
2409.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2410.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2411.0,0.0023529484287155237,HEALTHY,HEALTHY: No action required,days_since_last_active
2412.0,0.9995866089671559,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2413.0,0.9995592361682537,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2414.0,0.006342913526605639,HEALTHY,HEALTHY: No action required,days_since_last_active
2415.0,0.002637749909310777,HEALTHY,HEALTHY: No action required,days_since_last_active
2416.0,0.9993548346023647,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2417.0,0.00230539282815382,HEALTHY,HEALTHY: No action required,days_since_last_active
2418.0,0.9993472544395081,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2419.0,0.9994533960218177,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2420.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2421.0,0.9994240058022491,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2422.0,0.9996855270371199,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2423.0,0.0012209263838094352,HEALTHY,HEALTHY: No action required,days_since_last_active
2424.0,0.9994558817535685,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2425.0,0.07257868893410986,HEALTHY,HEALTHY: No action required,days_since_last_active
2426.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2427.0,0.9995431487371444,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2428.0,0.999339720058923,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2429.0,0.9996318554688375,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2430.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2431.0,0.9995132158548271,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2432.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2433.0,0.0009176817615595144,HEALTHY,HEALTHY: No action required,days_since_last_active
2434.0,0.9994958166052451,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2435.0,0.023079686708564744,HEALTHY,HEALTHY: No action required,days_since_last_active
2436.0,0.9993436279286131,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2437.0,0.0025715356179872393,HEALTHY,HEALTHY: No action required,days_since_last_active
2439.0,0.9993085777698717,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2440.0,0.1589757072455048,HEALTHY,HEALTHY: No action required,days_since_last_active
2441.0,0.9992686598483337,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2442.0,0.9996186951674357,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2443.0,0.9994738628683831,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2444.0,0.9996477725515441,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2445.0,0.0029957040554760943,HEALTHY,HEALTHY: No action required,days_since_last_active
2446.0,0.999534474685103,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
2447.0,0.9996855270371199,CRITICAL,CRITICAL: Send re-engagement email + push notification,days_since_last_active
